ID,Label,Statement,Subject,Speaker,Speaker Job Title,State,Political Party Affiliation,True Count,False Count,Context
7942,false,"Says Florida didnt offer special incentives to Deutsche Bank, which announced it will add 300 jobs in Florida.","economy,jobs",rick-scott,Governor,Florida,republican,34,58,a TV interview
5831,true,The fastest-rising expense in the U.S. Defense Department is health care.,"health-care,military",saxby-chambliss,U.S. Senator,Georgia,republican,4,3,a speech
8971,false,"Says Nancy Pelosi said, Waiting long hours in the emergency room will allow you to make new friends!",health-care,facebook-posts,Social media posting,,none,11,68,Facebook posts
6434,false,Sherrod Brown sent billions of our tax dollars to foreign countries.,"congress,federal-budget,foreign-policy,message-machine-2012,stimulus",josh-mandel,Ohio treasurer,Ohio,republican,5,15,a television ad
271,false,"""Barack Obama hasn't passed any (bills).""",job-accomplishments,joe-biden,U.S. senator,Delaware,democrat,16,25,"a campaign event in Ames, Iowa"
2194,false,"Over the time that President Obama has been in office, we have lost 2.5 million free enterprise system jobs, and, yet, 500,000 federal government jobs have been added.",economy,pete-sessions,U.S. House representative,Texas,republican,0,1,a speech in the U.S. House
11322,true,"Theres never been a direct Supreme Court case on people who were here illegally, whether or not their kids are citizens.","immigration,legal-issues",rand-paul,Candidate for U.S. Senate and physician,Kentucky,republican,12,18,a presidential debate
1425,false,"""Last week, the Supreme Court reversed a century of law that I believe will open the floodgates for special interests including foreign corporations to spend without limit in our elections.""","corporations,supreme-court",barack-obama,President,Illinois,democrat,163,150,the State of the Union address
3387,false,Says Florida Gov. Rick Scotts cuts to education are the same as his proposedcorporate income tax rate reduction.,"education,state-budget,taxes",alan-grayson,U.S. House of Representatives,Florida,democrat,11,12,comments on MSNBC.
1590,true,"Because of a local version of Amendment 4, the taxpayers of St. Pete Beach have had to pay hundreds of thousands in legal bills.","economy,florida-amendments,taxes",citizens-lower-taxes-and-stronger-economy,,Florida,none,0,2,an Internet ad.
5019,false,"Ever wonder why no one ever came forward from Obamas past, saying they knew him, attended school with him, was his friend, etc.? Not one person has ever come forward from his past.",candidates-biography,chain-email,,,none,5,159,a chain e-mail
11496,false,Bernie Sanderss plan is to raise your taxes to 90 percent.,taxes,chris-christie,Governor of New Jersey,New Jersey,republican,19,35,"a Republican presidential debate in Boulder, Colo."
1847,false,"Under the new health care law, the elderly will be denied care when they have ""passed the age limit for treatment.""","health-care,medicare,message-machine",dan-fanelli,,Florida,republican,0,1,a video on his campaign website
388,false,"""We are bogged down in a war that John McCain now suggests might go on for another 100 years.""",iraq,barack-obama,President,Illinois,democrat,163,150,"a debate in Cleveland, Ohio."
2624,true,"Ken Buck wants to outlaw abortion, even in cases of rape or incest.","abortion,message-machine",michael-bennet,,Colorado,democrat,0,0,a campaign ad
8055,false,"In his book, (Ken) Cuccinelli questions whether Medicare and Social Security should exist.","medicare,social-security",democratic-party-virginia,,Virginia,democrat,3,3,a TV ad.
4157,false,Virginia state employees pay nothing toward their pensions.,"retirement,state-budget",bob-mcdonnell,Governor,Virginia,republican,6,14,a TV interviews
4394,false,Says U.S. Rep. Paul Ryans budget proposal eliminates Medicare in 10 years.,"federal-budget,medicare",joe-biden,U.S. senator,Delaware,democrat,16,25,remarks at a campaign fundraiser
12677,true,"Over the last six years, the state of Illinois spent about $320 million on illegal immigrants.","health-care,immigration",bill-mitchell,Illinois state representative,Illinois,republican,0,0,a speech
1308,false,"An amendment to the House health reform bill ""puts new restrictions on women's access to abortion coverage in the private health insurance market even when they would pay premiums with their own money.""","abortion,health-care",nita-lowey,U.S. House of Representatives,New York,democrat,0,1,a speech on the House floor
2933,false,The cost-saving measures we put into place at Columbia/HCA drove down national health care inflation from 18% to 8% in seven years.,health-care,rick-scott,Governor,Florida,republican,34,58,a speech
4429,false,"Says Rick Perry and the Republican-controlled Texas Legislature managed to slash the budget of the volunteer fire departments in our state by 75 percent in the last legislative session, reducing their abilities to fight recent wildfires.","natural-disasters,state-budget",jim-hightower,Commentator,Texas,democrat,0,2,an interview.
2078,false,Transporting drugs is the price of admission for people crossing the border illegally.,"crime,drugs,homeland-security,human-rights,immigration,marijuana",john-loughlin,"owner, Media-Rite LLC",Rhode Island,republican,0,4,a comment on The Helen Glover Show
6174,false,Says there are $500 billion in Medicare cuts required to pay for this flawed [health care law].,health-care,jon-runyan,Congressman,New Jersey,republican,0,4,a press release
3316,false,Some of our states educational administrators joined the feds in seeking to mandate Arabic classes for Texas children.,education,chuck-norris,,Texas,republican,0,1,an opinion column
1178,false,Its a plan that incorporates ideas from many of the people in this room tonight Democrats and Republicans.,health-care,barack-obama,President,Illinois,democrat,163,150,an address to a joint session of Congress
9224,false,Says North Carolina Republican Senate candidate Thom Tillis called Obamacare a great idea.,health-care,kay-hagan,Former U.S. Senator,North Carolina,democrat,2,1,a radio ad
1872,true,"""Almost 1 million children ... have no health insurance in this state.""",health-care,bud-chiles,,Florida,independent,0,0,announcing his campaign for governor.
12211,true,Polls showHillary Clinton wins every time with Donald Trump as her opponent.,polls,glenn-beck,,,none,2,18,"an interview on NBC's ""Meet the Press"""
4149,false,Says Wisconsin Senate recall candidate Jessica King voted to increase her pay with taxpayer dollars by 63 percent.,"city-budget,income,voting-record",randy-hopper,"State Senator, District 18",Wisconsin,republican,0,1,a TV ad
7178,true,"In the last 15 years, weve witnessed a dramatic expansion in the jailing of immigrants, from about 70,000 people detained annually to about 400,000.",immigration,aclu-georgia-foundation,,,none,0,0,a press release
5934,false,"Says as we sit right now, Medicare, if we do nothing, will be gone in eight years, if we do nothing to it.","health-care,medicare",jon-runyan,Congressman,New Jersey,republican,0,4,an interview on NJTV’s “On the Record”
3921,true,An iron ore mine in northern Wisconsin could operate for 100 years and generate billion of dollars in economic activity.,jobs,wisconsin-manufacturers-and-commerce,,Wisconsin,organization,2,3,a radio ad
11110,false,"Says under his leadership Wisconsin median household income is up 2.7%, while it is down 1.3% nationally under President Obama.","economy,income,job-accomplishments",scott-walker,Milwaukee County Executive,Wisconsin,republican,40,78,a tweet
4592,false,"Our unemployment rate has been higher than 8 percent for more than two-and-a-half years, far above what the Obama Administration promised with the stimulus.","economy,jobs,stimulus",john-boehner,Speaker of the House of Representatives,Ohio,republican,4,37,a news release
3570,false,On the way the federal government should spend Floridas rejected high-speed rail money.,"economy,federal-budget,taxes,transportation",rick-scott,Governor,Florida,republican,34,58,a press release.
11245,false,How do Jeb Bush and Donald Trump differ on immigration? Spoiler alert: They dont.,immigration,hillary-clinton,Presidential candidate,New York,democrat,76,76,a tweet
13105,true,Sixty percent of Americans now support legalizing marijuana.,"legal-issues,marijuana,polls,states",gary-johnson,Presidential candidate,New Mexico,libertarian,6,5,an interview
12665,false,Says he voted to remove Common Core from our schools.,education,ritch-workman,State representative,Florida,republican,0,2,an online ad
10132,true,"Greg Abbott has benefitted from payday lenders who have given him $300,000 and then received a ruling from him that they can operate in a loophole in the law that allows them to charge unlimited rates and fees.","campaign-finance,financial-regulation",wendy-davis,state senator,Texas,democrat,12,7,a debate
11594,false,Illegal immigrants mow the grass around the (Texas) Capitol.,"economy,immigration,jobs",facebook-posts,Social media posting,,none,11,68,a Facebook comment
11784,false,The United States has a record number of abortions year after year after year.,abortion,carly-fiorina,,California,republican,3,12,an Iowa Right to Life event in Des Moines
9434,false,Jason Carter supports using Georgia tax dollars to promote Obamacare,health-care,republican-governors-association,,"Washington, D.C.",republican,4,8,In a television ad
